"","name_text","desc_text","emails","category","logo"
"852","Washington Superbike","Washington Superbike is a student engineering organization founded with the ultimate goal to compete and maximize all points in the International MotoStudent motorcycle engineering competition. The primary objectives of this organization are to provide design, manufacturing, and testing experience to students, to document and validate all engineering decisions, and to educate and inspire students about the field of motor sports.","superbke@uw.edu ","ENGINEERING","https://uws-community.symplicity.com/files/2b1/2b182fc78f827ac3b10b3c88e793aac9.jpg"
"853","Washington Women's Lacrosse Club","To participate in the WCLA as a part of NWWLL at a competitive level, while instilling values of good sportsmanship and athleticism and growing the sport of women's lacrosse at UW.","wwlax@uw.edu","SPORTS","https://uws-community.symplicity.com/files/856/856e7d9f358c2bae3f08c48dde801db4.jpg"
"854","Washington Women's Ultimate Frisbee","The Washington Women's Ultimate Frisbee team consists of a diverse group of women athletes who compete regionally as well as nationally. We play against local universities and colleges and also travel to tournaments around the country. We have two teams that welcome all levels of skill and women from all types of backgrounds. 

We're excited for the season to start and look forward to meeting new teammates!","wwuf@uw.edu","SPORTS","https://uws-community.symplicity.com/files/bbc/bbcfcba2254257dc2f188ca6c7febe02.jpg"
"855","Washington Yacht Club","Our purpose is to teach and promote sailing among students, staff and alumni of the University of Washington.","sailing@uw.edu","RECREATION","https://uws-community.symplicity.com/files/ebd/ebdc6e8f2a1edbb366ce18a199566486.jpg"
"856","Waterski + Wakeboard Club - UW","It shall be the purpose of this organization to provide a community and team where all student waterskiers, wakeboarders, etc. of any level can connect, coordinate, and compete in waterski and wakeboard competitions in the Northwest.","wtrsprts@uw.edu","SPORTS","https://uws-community.symplicity.com/files/cb1/cb158340e47d0f40c06be4fa087941c8.jpg"
"857","Weeb Nation UW","Weeb Nation is a community group of weebs who enjoy watching anime, reading manga, attending conventions, and cosplaying. We are a community for those who are confident with their weeb-ness, and for those who are still learning to embrace their passions.","wnuw@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/035/03530cf5a4c5846156e058e40abd93d8.png"
"858","Wesley Club ","Wesley Club is an open and inclusive Christian campus ministry. We provide a space where anyone of any religious background is welcome to come share thoughts and ideas, and explore faith in their own way.  We offer fun programming, and free food!","weslyclb@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/e1c/e1c816621a93c45a79751e5bc12d67ac.png"
"859","WGA Hearthstone","The purpose of this club is to bring a community of gamers together. This game is increasing in population and with so many people playing at the university; everyone should be familiar with their peers. With a group that can contact a large amount of people, regular tournaments will be easier to make along with events that will create a fun and interactive environment for the entire club.","uwhearth@uw.edu","RECREATION","https://uws-community.symplicity.com/files/83f/83f0f86c3470ee450ca0188ff4e6e87d.jpg"
"860","WGA Overwatch","To provide a competitive and recreational home for fans of the video game Overwatch by Blizzard Entertainment.","wgaow@uw.edu","GAMING / ESPORTS","https://uws-community.symplicity.com/files/aed/aed4037dbb737a70e325ec449b15d11a.png"
"861","WGA Smash 4","It shall be the purpose of this organization to create a community for those interested in the Nintendo video game “Super Smash Bros. for Wii U and 3DS” and provide a place for this community to meet, play, and interact with one another through multiplayer local-area network gaming or through online multiplayer meetups.","wgas4@uw.edu","GAMING / ESPORTS","https://uws-community.symplicity.com/files/5f3/5f393ba2dddf1094919e04d927de1516.png"
"862","Wilderness Medicine Interest Group","To facilitate interest in wilderness medicine best practices, increase awareness and participation in research for wilderness medicine, and provide a national networking platform in wilderness medicine for UWSOM students.","wildmed@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/b52/b52bbae7552dced616a9968ca830b3c3.png"
"863","WiSE Advisory Board","Focused on enhancing the experience for women in STEM both on the undergraduate and graduate level by making connections and providing both personal and professional development opportunities.","uwwab@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/6ea/6ea150116c1757fcf36ae4d49a6b1782.png"
"864","WiUX: Women in User Experience","Our mission is to empower and connect women at the University of Washington and aid their endeavors in User Experience and related fields through community-based events.","wiux@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/1c4/1c48b4b3e8f240bfbeff5b1854c1a2ff.png"
"865","Women in Aerospace at the University of Washington","Women in Aerospace at the University of Washington is a group devoted to promoting women's workplace rights, helping our fellow engineering students succeed, and participating in aero outreach to encourage young women to consider careers in engineering.","waouw@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/294/294a9d566ab1c79602738ee4f76caadd.png"
"866","Women in Chemical Engineering at the University of Washington","The primary purpose of this organization is to educate, empower, and advocate for women in chemical engineering, and their supporters, by providing an open space for dialogue, mentorship, collaboration, camaraderie, and skill building through professional development, community networking, and outreach to primary, secondary, and post-secondary institutions.","wche@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/fd4/fd4f7dedceb03d190846e22d19b05459.png"
"867","Women in Chemical Sciences at the University of Washington","To create an open space for dialogue, mentorship, collaboration, and skill building related to women in science through guest speakers, discussions, outreach, and mentoring.","wcsuw@uw.edu","SCIENCES","https://uws-community.symplicity.com/files/467/4677e4d3b28b68b63c839bbe3c053b79.jpg"
"868","Women in Economics at the University of Washington ","Address topics of interest to women studying or working in economics-related fields. The group seeks to raise awareness of common issues and provide networking and professional development opportunities.","wieuw@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/da5/da5879912e9d0bf857bc561c9c8dba2b.png"
"869","Women in Genome Sciences at UW","Women in Genome Sciences (WiGS) is a group of genome scientists at the University of Washington working as an advocacy organization for women in our department and our field.  We strive to ensure the Genome Sciences department is encouraging to women in a number of ways: ensuring access to female speakers across diverse fields and career trajectories, developing mentorship and outreach opportunities, assisting with career advancement and …","womengs@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/332/3327cc5c6d44d6caae760f37ae11f08f.png"
"870","Women in Informatics","The purpose of this group is to empower women to thrive as producers of technology by establishing and maintaining a network of women that offer encouragement, support, and the ongoing knowledge needed or desired to succeed.","winfo@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/2f7/2f7fdd92a701cb96c415cc9275e164fd.png"
"871","Women in Materials Science and Engineering","WiMSE aims to increase the percentage of women students in the MSE department and contribute to the efforts of increasing departmental diversity by providing a supporting community of undergraduate and graduate student peers.","wimse@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/b1a/b1a7195a4978081cea1921fbd9aefd0e.jpg"
"872","Women In Physics","The primary purpose of this organization is to empower, advocate, and build a community for women in physics, and their supporters, by providing an open space for dialogue, mentorship, collaboration, camaraderie, and community networking.","wipuw@uw.edu","SCIENCES","https://uws-community.symplicity.com/files/626/62645fae74520db4777b1ba8d95c6643.png"
